DEBUG 2021-07-20 00:14:08,871 [67   ] o.Configuration.LanguageManagementConfig - Converted AbpZero (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2021-07-20 00:14:08,871 [67   ] o.Configuration.LanguageManagementConfig - Converted LRM (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2021-07-20 00:14:08,871 [67   ] o.Configuration.LanguageManagementConfig - Converted AbpWeb (Abp.Localization.Dictionaries.DictionaryBasedLocalizationSource) to MultiTenantLocalizationSource
DEBUG 2021-07-20 00:14:09,269 [67   ] EntityFramework.AbpEntityFrameworkModule - Registering DbContext: DTT.LRM.EntityFramework.LRMDbContext, DTT.LRM.EntityFramework, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2021-07-20 00:14:10,849 [67   ] Abp.Localization.LocalizationManager     - Initializing 4 localization sources.
DEBUG 2021-07-20 00:14:10,863 [67   ] Abp.Localization.LocalizationManager     - Initialized localization source: Abp
DEBUG 2021-07-20 00:14:10,885 [67   ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpZero
DEBUG 2021-07-20 00:14:10,890 [67   ] Abp.Localization.LocalizationManager     - Initialized localization source: LRM
DEBUG 2021-07-20 00:14:10,897 [67   ] Abp.Localization.LocalizationManager     - Initialized localization source: AbpWeb
DEBUG 2021-07-20 00:14:11,039 [67   ] Abp.BackgroundJobs.BackgroundJobManager  - Start background worker: Castle.Proxies.BackgroundJobManagerProxy
DEBUG 2021-07-20 00:14:11,085 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - Found 52 classes define auto mapping attributes
DEBUG 2021-07-20 00:14:11,085 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.Violates.Dto.CreateOrUpdateViolateDto
DEBUG 2021-07-20 00:14:11,090 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.Violates.Dto.ViolateDto
DEBUG 2021-07-20 00:14:11,091 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.Sessions.Dto.TenantLoginInfoDto
DEBUG 2021-07-20 00:14:11,091 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.Sessions.Dto.UserLoginInfoDto
DEBUG 2021-07-20 00:14:11,091 [67   ] Abp.AutoMapper.AbpAutoMapperModule       - DTT.LRM.Users.Dto.CreateUserDto
